################## COMPONENT DAMAGE VALUES - START #########################
######## ENERGY
# Laser
@min_laser_s = 56
	component_set = "ACOT_MISSILE_RE"
	projectile_gfx = "acot_missile_small_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		g_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
weapon_component_template = {
	key = "MEDIUM_ACOT_MISSILE_RE"
	size = medium
	icon = "GFX_ship_part_missile_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_missile_m
		max = @max_missile_m
	}
	windup = {
		min = 10
		max = 40
	}
	total_fire_time = 60
	range = 120
	accuracy = 1
	missile_speed = 22
	missile_evasion = 0.4
	missile_health = 22
	missile_armor = 22
	missile_retarget_range = 120
	power = @m_re_power_cost
	hull_damage = 1.25
	armor_damage = 1
	armor_penetration = 0
	shield_damage = 1.25
	shield_penetration = 1
	tracking = 0.35
	upgrades_to = MEDIUM_ACOT_MISSILE_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @m_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @m_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @m_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_missile_re"
	}
	component_set = "ACOT_MISSILE_RE"
	projectile_gfx = "acot_missile_small_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		g_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Tirpode
weapon_component_template = {
	key = "ACOT_TORPEDO_RE"
	size = torpedo
	icon = "GFX_ship_part_torpedo_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_torpedo
		max = @max_torpedo
	}
	windup = {
		min = 10
		max = 20
	}
	total_fire_time = 220
	range = 60
	accuracy = 1
	missile_speed = 15
	missile_evasion = 0
	missile_health = 21
	missile_armor = 21
	missile_retarget_range = 100
	power = @g_ae_power_cost
	hull_damage = 1.5
	armor_damage = 1.5
	armor_penetration = 0
	shield_damage = 1
	shield_penetration = 1
	tracking = 0.1
	size_damage_factor = 1
	upgrades_to = ACOT_TORPEDO_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @m_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @m_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @m_re_upkeep_energy
		}
	}
	potential = {
		OR = {
			ship_uses_mauler_components = no
			AND = {
				ship_uses_mauler_components = yes
				from = {
					has_technology = tech_acot_bio_weapons_enig
				}
			}
		}
	}
	prerequisites = {
		"tech_torpedo_re"
	}
	component_set = "ACOT_TORPEDO_RE"
	projectile_gfx = "acot_missile_small_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		g_slot
	}
	ai_tags = {
		weapon_role_anti_shield
		explosive
	}
	ai_weight = {
		weight = 30
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Swarmer
weapon_component_template = {
	key = "ACOT_SWARMER_MISSILES_RE"
	size = medium
	icon = "GFX_ship_part_swarmer_missile_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_swarmer
		max = @max_swarmer
	}
	windup = {
		min = 5
		max = 20
	}
	total_fire_time = 30
	range = 120
	accuracy = 1
	missile_speed = 22
	missile_evasion = 0.2
	missile_health = 90
	missile_armor = 45
	missile_retarget_range = 120
	power = @m_re_power_cost
	hull_damage = 1
	armor_damage = 1
	armor_penetration = 0
	shield_damage = 1.25
	shield_penetration = 1
	tracking = 0.4
	upgrades_to = ACOT_SWARMER_MISSILES_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @m_re_cost
			aot_sr_runic_power = @m_re_sr_cost
		}
		upkeep = {
			alloys = @m_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @m_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_swarmer_missile_re"
	}
	component_set = "ACOT_SWARMER_MISSILES_RE"
	projectile_gfx = "acot_swarmer_missiles_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_enigmatic
		g_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### CCM
weapon_component_template = {
	key = "ACOT_CCM_RE"
	size = point_defence
	icon = "GFX_ship_part_ccm_re"
	icon_frame = 1
	type = point_defence
	damage = {
		min = @min_ccm_s
		max = @max_ccm_s
	}
	windup = {
		min = 0
		max = 0
	}
	total_fire_time = 20
	min_range = 30
	range = 100
	accuracy = 1
	power = 0    #@s_re_power_cost
	hull_damage = 1.1
	armor_penetration = 0
	armor_damage = 1.1
	shield_penetration = 1
	shield_damage = 1
	tracking = 0.8
	upgrades_to = ACOT_CCM_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 0            #@s_re_cost
			aot_sr_runic_power = 0            #@s_re_sr_cost
		}
		upkeep = {
			alloys = 0            #@s_re_upkeep_alloys
		}
		upkeep = {
			trigger = {
				from = {
					country_uses_bio_ships = no
				}
			}
			energy = 0            #@s_re_upkeep_energy
		}
		upkeep = {
			trigger = {
				from = {
					country_uses_bio_ships = yes
				}
			}
			food = 0            #@s_re_upkeep_energy
		}
	}
	potential = {
		OR = {
			ship_uses_weaver_components = no
			AND = {
				ship_uses_weaver_components = yes
				from = {
					has_technology = tech_acot_bio_weapons_enig
				}
			}
		}
	}
	prerequisites = {
		"tech_ccm_re"
	}
	component_set = "ACOT_CCM_PD_RE"
	projectile_gfx = "acot_missile_ccm_re"
	tags = {
		weapon_type_point_defense
		weapon_type_explosive
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_point_defense
		screen
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
	point_defence_targets = {
		"missile"
		"strike_craft"
	}
}
weapon_component_template = {
	key = "SMALL_ACOT_CCM_RE"
	size = small
	icon = "GFX_ship_part_ccm_re"
	icon_frame = 1
	type = point_defence
	damage = {
		min = @min_ccm_s
		max = @max_ccm_s
	}
	windup = {
		min = 0
		max = 0
	}
	total_fire_time = 20
	min_range = 30
	range = 100
	accuracy = 1
	power = @s_re_power_cost
	hull_damage = 1.1
	armor_penetration = 0
	armor_damage = 1.1
	shield_penetration = 1
	shield_damage = 1
	tracking = 0.8
	upgrades_to = SMALL_ACOT_CCM_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @s_re_cost
			aot_sr_runic_power = @s_re_sr_cost
		}
		upkeep = {
			alloys = @s_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @s_re_upkeep_energy
		}
	}
	potential = {
		OR = {
			ship_uses_weaver_components = no
			AND = {
				ship_uses_weaver_components = yes
				from = {
					has_technology = tech_acot_bio_weapons_enig
				}
			}
		}
	}
	prerequisites = {
		"tech_ccm_re"
	}
	component_set = "ACOT_CCM_RE"
	projectile_gfx = "acot_missile_ccm_re"
	tags = {
		weapon_type_point_defense
		weapon_type_explosive
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_point_defense
		screen
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
	point_defence_targets = {
		"missile"
		"strike_craft"
	}
}
weapon_component_template = {
	key = "MEDIUM_ACOT_CCM_RE"
	size = medium
	icon = "GFX_ship_part_ccm_re"
	icon_frame = 1
	type = point_defence
	damage = {
		min = @min_ccm_s
		max = @max_ccm_s
	}
	windup = {
		min = 0
		max = 0
	}
	total_fire_time = 40
	min_range = 50
	range = 140
	accuracy = 1
	power = @m_re_power_cost
	hull_damage = 1.1
	armor_penetration = 0
	armor_damage = 1.1
	shield_penetration = 1
	shield_damage = 1
	tracking = 0.8
	upgrades_to = MEDIUM_ACOT_CCM_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @m_re_cost
			aot_sr_runic_power = @m_re_sr_cost
		}
		upkeep = {
			alloys = @m_re_upkeep_alloys
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @m_re_upkeep_energy
		}
	}
	potential = {
		OR = {
			ship_uses_weaver_components = no
			AND = {
				ship_uses_weaver_components = yes
				from = {
					has_technology = tech_acot_bio_weapons_enig
				}
			}
		}
	}
	prerequisites = {
		"tech_ccm_re"
	}
	component_set = "ACOT_CCM_RE"
	projectile_gfx = "acot_missile_ccm_re"
	tags = {
		weapon_type_point_defense
		weapon_type_explosive
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_point_defense
		screen
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
	point_defence_targets = {
		"missile"
		"strike_craft"
	}
}

### MRLS Barrage
weapon_component_template = {
	key = "ACOT_MISSILE_BARRAGE_RE"
	size = large
	icon = "GFX_ship_part_barrage_missile_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_barrage
		max = @max_barrage
	}
	windup = {
		min = 20
		max = 30
	}
	total_fire_time = 120
	range = 140
	min_range = 45
	accuracy = 1
	missile_speed = 22
	missile_evasion = 0
	missile_health = 100
	missile_armor = 100
	missile_retarget_range = 75
	power = @al_re_power_cost
	hull_damage = 1.25
	armor_damage = 1
	armor_penetration = 0
	shield_damage = 1.5
	shield_penetration = 1
	tracking = 0.4
	upgrades_to = ACOT_MISSILE_BARRAGE_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @al_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @al_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @al_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_barrage_missile_re"
	}
	component_set = "ACOT_MISSILE_BARRAGE_RE"
	projectile_gfx = "acot_barrage_missile_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		l_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### XL Missiles
weapon_component_template = {
	key = "ACOT_MISSILE_XL_RE"
	size = extra_large
	icon = "GFX_ship_part_xl_missile_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_xl_missile
		max = @max_xl_missile
	}
	windup = {
		min = 1
		max = 10
	}
	total_fire_time = 40
	range = 180
	min_range = 30
	accuracy = 1
	missile_speed = 50
	missile_evasion = 0.6
	missile_health = 80
	missile_retarget_range = 180
	power = @xl_re_power_cost
	hull_damage = 1
	armor_damage = 1.25
	armor_penetration = 0
	shield_damage = 1.25
	shield_penetration = 1.25
	tracking = 0.2
	firing_arc = 135
	upgrades_to = ACOT_MISSILE_XL_SE
	target_weights = {
		battleship = 2
		offspring_battleship = 2
		precursor_battlecruiser = 2
		large_ship_fallen_empire = 2
		titan = 3
		juggernaut = 3
		precursor_assault_carrier = 3
		precursor_titan = 3
		massive_ship_fallen_empire = 3
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @xl_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @xl_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @xl_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_xl_missile_re"
	}
	component_set = "ACOT_MISSILE_XL_RE"
	projectile_gfx = "acot_xl_missile_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		x_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### T Nuke
weapon_component_template = {
	key = "ACOT_MISSILE_NUKE_RE"
	size = titanic
	icon = "GFX_ship_part_missile_nuke_re"
	icon_frame = 1
	type = missile
	damage = {
		min = @min_t_missile
		max = @max_t_missile
	}
	windup = {
		min = 5
		max = 25
	}
	total_fire_time = 250
	range = 400
	min_range = 100
	accuracy = 1
	missile_speed = 16
	missile_evasion = 0
	missile_health = 250
	missile_armor = 250
	missile_retarget_range = 125
	power = @titanic_re_power_cost
	hull_damage = 2
	armor_damage = 1
	armor_penetration = 0
	shield_damage = 2
	shield_penetration = 1.5
	tracking = 0
	size_damage_factor = 0.25
	firing_arc = 90
	upgrades_to = ACOT_MISSILE_NUKE_SE
	target_weights = {
		battleship = 2
		offspring_battleship = 2
		precursor_battlecruiser = 2
		large_ship_fallen_empire = 2
		titan = 3
		juggernaut = 3
		precursor_assault_carrier = 3
		precursor_titan = 3
		massive_ship_fallen_empire = 3
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @titanic_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @titanic_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @titanic_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_missile_nuke_re"
	}
	component_set = "ACOT_MISSILE_NUKE_RE"
	projectile_gfx = "acot_missile_nuke_re"
	tags = {
		weapon_type_explosive
		weapon_type_acot_runic
		t_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
		energy_torpedoes
		explosive
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#####################################################
####  Strikecrafts
#####################################################
### Scout/Interceptor
strike_craft_component_template = {
	key = "ACOT_SCOUT_HANGAR_RE"
	size = LARGE
	entity = "fighter_entity"
	icon = "GFX_ship_part_strike_craft_scout_re"
	icon_frame = 1
	custom_tooltip = ACOT_PRECURSOR_SHIP_AURA_PRECURSOR_DEBUFFER_TOOLTIP
	weapon_type = point_defence
	projectile_gfx = "acot_fighter_re"
	power = @l_re_power_cost
	count = 8
	regeneration_per_day = 1
	launch_time = 0.25
	engagement_range = 300
	damage = {
		min = @min_scouts
		max = @max_scouts
	}
	cooldown = 1
	range = 20
	accuracy = 1
	health = 16
	armor = 30
	shield = 30
	tracking = 1
	speed = 950
	rotation_speed = 1
	acceleration = 1
	evasion = 0.9
	hull_damage = 0.6
	armor_penetration = 1
	armor_damage = 0.6
	shield_penetration = 1
	shield_damage = 0.55
	upgrades_to = ACOT_SCOUT_HANGAR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @l_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @l_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @l_re_upkeep_energy
		}
	}
	ship_behavior = "acot_fighters_behavior"
	component_set = "ACOT_SCOUT_HANGAR_RE"
	prerequisites = {
		tech_strike_craft_scout_re
	}
	tags = {
		weapon_type_strike_craft
		weapon_type_point_defense
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_point_defense
		carrier
	}
	point_defence_targets = {
		"missile"
		"strike_craft"
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Fighters
strike_craft_component_template = {
	key = "ACOT_FIGHTERS_HANGAR_RE"
	size = LARGE
	entity = "fighter_entity"
	icon = "GFX_ship_part_strike_craft_fighter_re"
	icon_frame = 1
	custom_tooltip = acot_fighter_custom_tooltips
	weapon_type = point_defence
	projectile_gfx = "acot_fighter_re"
	power = @l_re_power_cost
	count = 8
	regeneration_per_day = 0.5
	launch_time = 0.25
	engagement_range = 300
	damage = {
		min = @min_fighters
		max = @max_fighters
	}
	cooldown = 2
	range = 10
	accuracy = 1
	health = 21
	armor = 5
	shield = 45
	tracking = 1
	speed = 800
	rotation_speed = 1
	acceleration = 1
	evasion = 0.8
	hull_damage = 1.15
	armor_penetration = 0
	armor_damage = 1.6
	shield_penetration = 1
	shield_damage = 1.5
	upgrades_to = ACOT_FIGHTERS_HANGAR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @l_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @l_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @l_re_upkeep_energy
		}
	}
	ship_behavior = "acot_fighters_behavior"
	component_set = "ACOT_FIGHTERS_HANGAR_RE"
	prerequisites = {
		"tech_strike_craft_fighter_re"
	}
	tags = {
		weapon_type_strike_craft
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_point_defense
		carrier
	}
	point_defence_targets = {
		"strike_craft"
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Bombers
strike_craft_component_template = {
	key = "ACOT_BOMBERS_HANGAR_RE"
	size = LARGE
	entity = "bomber_entity"
	icon = "GFX_ship_part_strike_craft_bomber_re"
	icon_frame = 1
	custom_tooltip = acot_bomber_custom_tooltips
	weapon_type = instant
	projectile_gfx = "acot_plasma_cannon_re_s"
	power = @l_re_power_cost
	count = 4
	regeneration_per_day = 0.5
	launch_time = 0.25
	engagement_range = 300
	damage = {
		min = @min_bombers
		max = @max_bombers
	}
	cooldown = 14
	range = 20
	accuracy = 1
	health = 35
	armor = 25
	shield = 90
	evasion = 0.65
	speed = 475
	rotation_speed = 0.25
	acceleration = 0.5
	tracking = 0.5
	hull_damage = 1.75
	armor_penetration = 0.5
	armor_damage = 2
	shield_penetration = 0.5
	shield_damage = 2
	size_damage_factor = 0.5
	upgrades_to = ACOT_BOMBERS_HANGAR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @l_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			alloys = @l_re_upkeep_energy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @l_re_upkeep_energy
		}
	}
	ship_behavior = "acot_bombers_behavior"
	component_set = "ACOT_BOMBERS_HANGAR_RE"
	prerequisites = {
		"tech_strike_craft_bomber_re"
	}
	tags = {
		weapon_type_strike_craft
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_anti_armor
		carrier
		explosive
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

### Gunships
strike_craft_component_template = {
	key = "ACOT_GUNSHIP_HANGAR_RE"
	size = LARGE
	entity = "corvette_M1S1_entity"
	icon = "GFX_ship_part_strike_craft_gunship_re"
	icon_frame = 1
	custom_tooltip = acot_gunship_custom_tooltips
	weapon_type = instant
	projectile_gfx = "acot_energy_lance_re"
	power = @al_re_power_cost
	upgrades_to = ACOT_GUNSHIP_HANGAR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @al_re_cost
			aot_sr_runic_power = @m_re_runic_cost
		}
		upkeep = {
			energy = @al_re_upkeep_energy
			alloys = @al_re_upkeep_energy
		}
	}
	count = 2
	regeneration_per_day = 0.1
	launch_time = 0.25
	engagement_range = 300
	damage = {
		min = @min_gunships
		max = @max_gunships
	}
	cooldown = 12
	range = 100
	accuracy = 0.85
	health = 70
	armor = 30
	shield = 140
	evasion = 0.25
	speed = 325
	tracking = 0.25
	rotation_speed = 0.4
	acceleration = 0.3
	hull_damage = 2.15
	armor_damage = 1.1
	shield_damage = 1
	shield_penetration = 0
	ship_behavior = "acot_gunship_behavior"
	component_set = "ACOT_GUNSHIP_HANGAR_RE"
	prerequisites = {
		"tech_strike_craft_gunship_re"
	}
	tags = {
		weapon_type_strike_craft
		weapon_type_acot_runic
	}
	ai_tags = {
		weapon_role_artillery
		carrier
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#####################################################
####  Speical
#####################################################
weapon_component_template = {
	key = "ACOT_PMC_YAMATO_CANNON"
	size = titanic
	type = instant
	prio_projectile = yes
	icon = "GFX_ship_part_pmc_yamato_cannon"
	icon_frame = 1
	firing_arc = 30
	min_range = 30
	damage = {
		min = 35000
		max = 35000
	}
	windup = {
		min = 180
		max = 180
	}
	total_fire_time = 75
	range = 275
	accuracy = 1
	hull_damage = 2
	shield_damage = 2
	armor_damage = 2
	tracking = 1
	power = -8000
	upgrades_to = ACOT_PERDITION_BEAM_SE
	target_weights = {
		battleship = 2
		offspring_battleship = 2
		precursor_battlecruiser = 2
		large_ship_fallen_empire = 2
		titan = 3
		juggernaut = 3
		precursor_assault_carrier = 3
		precursor_titan = 3
		massive_ship_fallen_empire = 3
	}
	resources = {
		category = ship_components
		cost = {
			alloys = @super_titanic_re_cost
			aot_sr_runic_power = @super_titanic_re_runic_cost
		}
		upkeep = {
			energy = @super_titanic_re_upkeep_energy
			alloys = @super_titanic_re_upkeep_energy
		}
	}
	prerequisites = {
		tech_pmc_yamato_cannon
	}
	component_set = "ACOT_PMC_YAMATO_CANNON"
	projectile_gfx = "acot_pmc_yamato_cannon"
	tags = {
		weapon_type_energy
		weapon_type_kinetic
		weapon_type_acot_runic
		t_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
weapon_component_template = {
	key = "ACOT_PHANON_DECIMATOR_CANNON"
	size = titanic
	type = instant
	prio_projectile = yes
	icon = "GFX_ship_part_pmc_decimator_beam"
	icon_frame = 1
	firing_arc = 15
	min_range = 100
	damage = {
		min = 50000
		max = 200000
	}
	windup = {
		min = 300
		max = 300
	}
	total_fire_time = 100
	range = 400
	accuracy = 1
	hull_damage = 5
	shield_damage = 4
	armor_damage = 4
	tracking = 1
	power = -40000
	on_hit = {
		hidden_effect = {
			fleet = {
				every_owned_ship = {
					set_variable_to_random_value = {
						which = acot_bombardment_damage
						min = 50000
						max = 100000
						rounded = yes
					}
					damage_ship = acot_bombardment_damage
					clear_variable = acot_bombardment_damage
					create_ambient_object = {
						type = acot_planet_cannon_ae
						location = this
						use_3d_location = yes
						base_angle_towards = star
						entity_face_object = star
						entity_offset = {
							min = -5
							max = 5
						}
						entity_offset_height = 0
						duration = 10
						scale = 1
					}
				}
			}
		}
		custom_tooltip = "acot_decimator_weapon_tt"
	}
	target_weights = {
		battleship = 2
		offspring_battleship = 2
		precursor_battlecruiser = 2
		large_ship_fallen_empire = 2
		titan = 3
		juggernaut = 3
		precursor_assault_carrier = 3
		precursor_titan = 3
		massive_ship_fallen_empire = 3
	}
	upgrades_to = ACOT_PERDITION_BEAM_SE
	resources = {
		category = ship_components
		cost = {
			alloys = 50000
			aot_sr_runic_power = 5000
		}
		upkeep = {
		}
	}
	prerequisites = {
		tech_pmc_decimator_beam
	}
	ship_limit = 1
	component_set = "ACOT_PHANON_DECIMATOR_CANNON"
	projectile_gfx = "acot_pmc_decimator_cannon"
	tags = {
		weapon_type_energy
		weapon_type_explosive
		weapon_type_acot_runic
		weapon_type_acot_dark_matter
		t_slot
	}
	ai_tags = {
		weapon_role_artillery
		artillery
	}
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}

#####################################################
####  DEFENSES
#####################################################
utility_component_template = {
	key = "SMALL_ACOT_ARMOR_RE"
	size = small
	icon = "GFX_ship_part_armor_re"
	icon_frame = 1
	power = @armor_s_re_power_cost
	modifier = {
		ship_armor_add = 1250
		ship_armor_regen_add_static = 125
	}
	upgrades_to = SMALL_ACOT_ARMOR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_s_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @armor_s_re_upkeep_alloy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = alloys
			AMOUNT = @armor_s_re_upkeep_alloy
		}
	}
	prerequisites = {
		"tech_armor_re"
	}
	component_set = "ACOT_ARMOR_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "MEDIUM_ACOT_ARMOR_RE"
	size = medium
	icon = "GFX_ship_part_armor_re"
	icon_frame = 1
	power = @armor_m_re_power_cost
	modifier = {
		ship_armor_add = 3125
		ship_armor_regen_add_static = 312.5
	}
	upgrades_to = MEDIUM_ACOT_ARMOR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_m_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @armor_m_re_upkeep_alloy
		}
		inline_script = {
			script = resources/convert_to_food
			MODE = upkeep
			RESOURCE = energy
			AMOUNT = @armor_m_re_upkeep_energy
		}
	}
	prerequisites = {
		"tech_armor_re"
	}
	component_set = "ACOT_ARMOR_RE"
	ai_weight = {
		weight = 40
		modifier = {
			factor = 0
			has_monthly_income = {
				resource = aot_sr_runic_power
				value <= 2
			}
			has_resource = {
				type = aot_sr_runic_power
				amount <= 5
			}
		}
	}
}
utility_component_template = {
	key = "LARGE_ACOT_ARMOR_RE"
	size = large
	icon = "GFX_ship_part_armor_re"
	icon_frame = 1
	power = @armor_l_re_power_cost
	modifier = {
		ship_armor_add = 7500
		ship_armor_regen_add_static = 750
	}
	upgrades_to = LARGE_ACOT_ARMOR_SE
	resources = {
		category = ship_components
		cost = {
			alloys = @armor_l_re_cost
			aot_sr_runic_power = @s_re_runic_cost
		}
		upkeep = {
			alloys = @armor_l_re_upkeep_alloy
		}
		inline_script = {
